symbol,price,price_change,price_percent_change,timestamp,source
BROS,65.17,2.16,3.43,2025-03-19 14:31:09,yahoo
RCL,211.06,7.68,3.78,2025-03-19 14:31:09,yahoo
WRBY,18.4,0.58,3.25,2025-03-19 14:31:09,yahoo
TEAM,227.27,7.82,3.56,2025-03-19 14:31:09,yahoo
UAL,73.88,2.54,3.56,2025-03-19 14:31:09,yahoo
FIX,351.58,12.28,3.62,2025-03-19 14:31:09,yahoo
VAL,40.98,1.47,3.72,2025-03-19 14:31:09,yahoo
BWIN,42.76,1.27,3.07,2025-03-19 14:31:09,yahoo
ADT,7.84,0.26,3.5,2025-03-19 14:31:09,yahoo
SMTC,40.0,1.35,3.49,2025-03-19 14:31:09,yahoo
CCL,20.84,0.72,3.59,2025-03-19 14:31:09,yahoo
RIVN,11.6,0.4,3.56,2025-03-19 14:31:09,yahoo
SYM,21.75,0.76,3.64,2025-03-19 14:31:09,yahoo
AGYS,78.14,2.64,3.5,2025-03-19 14:31:09,yahoo
AA,35.22,1.25,3.68,2025-03-19 14:31:09,yahoo
GSAT,21.46,0.68,3.27,2025-03-19 14:31:09,yahoo
XP,15.78,0.51,3.37,2025-03-19 14:31:09,yahoo
CUK,18.66,0.58,3.21,2025-03-19 14:31:09,yahoo
EAT,137.97,4.51,3.38,2025-03-19 14:31:09,yahoo
AU,35.24,1.05,3.08,2025-03-19 14:31:09,yahoo
DELL,99.42,2.98,3.09,2025-03-19 14:31:09,yahoo
DXCM,72.85,2.15,3.04,2025-03-19 14:31:09,yahoo
CNK,25.78,0.77,3.08,2025-03-19 14:31:09,yahoo
SOFI,12.32,0.37,3.1,2025-03-19 14:31:09,yahoo
MNSO,21.67,0.66,3.14,2025-03-19 14:31:09,yahoo
SPR,34.84,1.05,3.11,2025-03-19 14:31:09,yahoo
CAR,59.72,1.71,2.95,2025-03-19 14:31:09,yahoo
GEV,328.58,9.65,3.03,2025-03-19 14:31:09,yahoo
GEO,27.25,0.82,3.1,2025-03-19 14:31:09,yahoo
CROX,106.62,3.13,3.02,2025-03-19 14:31:09,yahoo
VIK,40.25,1.26,3.23,2025-03-19 14:31:09,yahoo
SPNT,15.76,0.47,3.07,2025-03-19 14:31:09,yahoo
ADMA,19.25,0.54,2.89,2025-03-19 14:31:09,yahoo
STRL,121.63,3.59,3.04,2025-03-19 14:31:09,yahoo
AVPT,14.98,0.44,2.99,2025-03-19 14:31:09,yahoo
VST,128.26,3.8,3.05,2025-03-19 14:31:09,yahoo
FA,13.88,0.43,3.2,2025-03-19 14:31:09,yahoo
GLBE,37.41,1.09,3.0,2025-03-19 14:31:09,yahoo
